,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
418,34,0,240283,0,9,0,0,0,0,1,0,0,40,0,0
419,20,0,61777,0,10,0,0,0,0,0,0,0,30,0,0
420,17,0,175024,0,7,0,0,0,0,0,2176,0,18,0,0
421,32,0,92003,0,13,0,0,0,0,1,0,0,40,0,1
422,29,0,188401,0,9,0,0,0,0,0,0,0,40,0,0
423,33,0,228528,0,6,0,0,0,0,1,0,0,35,0,0
424,25,0,133373,0,9,0,0,0,0,0,0,0,60,0,0
425,36,0,255191,0,14,0,0,0,0,0,0,1408,40,0,0
426,23,0,204653,0,9,0,0,0,0,0,0,0,72,0,0
427,63,0,222289,0,9,0,0,0,0,0,0,0,40,0,1
428,47,0,287480,0,14,0,0,0,0,0,0,0,40,0,0
429,80,0,107762,0,9,0,0,0,0,0,0,0,24,0,0
430,17,0,202521,0,7,0,0,0,0,0,0,0,40,0,0
431,40,0,204116,0,13,0,0,0,0,1,2174,0,40,0,0
432,30,0,29662,0,12,0,0,0,0,1,0,0,25,0,1
433,27,0,116358,0,10,0,0,0,0,0,0,1980,40,0,0
434,33,0,208405,0,14,0,0,0,0,0,0,0,50,0,1
435,34,0,284843,0,9,0,0,0,0,0,594,0,60,0,0
436,34,0,117018,0,10,0,0,0,0,1,0,0,40,0,0
437,23,0,81281,0,10,0,0,0,0,0,0,0,40,0,0
438,42,0,340148,0,10,0,0,0,0,1,0,0,40,0,0
439,29,0,363425,0,13,0,0,0,0,0,0,0,40,0,0
440,45,0,45857,0,9,0,0,0,0,1,0,0,28,0,0
441,24,0,191073,0,9,0,0,0,0,0,0,0,40,0,0
442,44,0,116632,0,10,0,0,0,0,0,0,0,40,0,1
443,27,0,405855,0,5,0,0,0,0,0,0,0,40,0,0
444,20,0,298227,0,10,0,0,0,0,0,0,0,35,0,0
445,44,0,290521,0,9,0,0,0,0,1,0,0,40,0,0
446,51,0,56915,0,9,0,0,0,0,0,0,0,40,0,0
447,20,0,146538,0,9,0,0,0,0,0,0,0,40,0,0
448,17,0,258872,0,7,0,0,0,0,1,0,0,5,0,0
449,19,0,206399,0,9,0,0,0,0,1,0,0,40,0,0
450,45,0,197332,0,10,0,0,0,0,0,0,0,55,0,1
451,60,0,245062,0,9,0,0,0,0,0,0,0,40,0,1
452,42,0,197583,0,12,0,0,0,0,0,0,0,40,0,1
453,44,0,234885,0,9,0,0,0,0,1,0,0,40,0,1
454,40,0,72887,0,11,0,0,0,0,0,0,0,40,0,1
455,30,0,180374,0,9,0,0,0,0,1,0,0,40,0,0
456,38,0,351299,0,10,0,0,0,0,0,0,0,50,0,0
457,23,0,54012,0,9,0,0,0,0,0,0,0,60,0,0
458,32,0,115745,0,10,0,0,0,0,0,0,0,40,0,0
459,44,0,116632,0,12,0,0,0,0,0,0,0,40,0,0
460,54,0,288825,0,9,0,0,0,0,0,0,0,40,0,0
461,32,0,132601,0,13,0,0,0,0,0,0,0,50,0,0
462,50,0,193374,0,2,0,0,0,0,0,0,0,40,0,0
463,24,0,170070,0,13,0,0,0,0,1,0,0,20,0,0
464,37,0,126708,0,9,0,0,0,0,1,0,0,60,0,0
465,52,0,35598,0,9,0,0,0,0,0,0,0,40,0,0
466,38,0,33983,0,10,0,0,0,0,0,0,0,40,0,0
467,49,0,192776,0,14,0,0,0,0,0,0,1977,45,0,1
468,30,0,118551,0,13,0,0,0,0,1,0,0,16,0,1
469,60,0,201965,0,10,0,0,0,0,0,0,0,40,0,1
470,22,0,139883,0,10,0,0,0,0,0,0,0,40,0,0
471,35,0,285020,0,9,0,0,0,0,0,0,0,40,0,0
472,30,0,303990,0,9,0,0,0,0,0,0,0,60,0,0
473,67,0,49401,0,11,0,0,0,0,1,0,0,24,0,0
474,46,0,279196,0,13,0,0,0,0,1,0,0,40,0,0
475,17,0,211870,0,5,0,0,0,0,0,0,0,6,0,0
476,22,0,281432,0,10,0,0,0,0,0,0,0,30,0,0
477,27,0,161155,0,6,0,0,0,0,0,0,0,40,0,0
478,23,0,197904,0,9,0,0,0,0,1,0,0,35,0,0
479,33,0,111746,0,12,0,0,0,0,0,0,0,45,0,0
480,43,0,170721,0,10,0,0,0,0,0,0,0,20,0,0
481,28,0,70100,0,13,0,0,0,0,0,0,0,20,0,0
482,41,0,193626,0,9,0,0,0,0,1,0,0,40,0,0
483,52,0,271749,0,8,0,0,0,0,0,594,0,40,0,0
484,25,0,189775,0,10,0,0,0,0,1,0,0,20,0,0
485,63,0,401531,0,2,0,0,0,0,0,0,0,35,0,0
486,59,0,286967,0,9,0,0,0,0,0,0,0,45,0,0
487,45,0,164427,0,13,0,0,0,0,1,0,0,40,0,0
488,38,0,91039,0,13,0,0,0,0,0,15024,0,60,0,1
489,40,0,347934,0,9,0,0,0,0,1,0,0,35,0,0
490,46,0,371373,0,9,0,0,0,0,0,0,0,40,0,0
491,35,0,32220,0,12,0,0,0,0,1,0,0,60,0,0
492,34,0,187251,0,9,0,0,0,0,1,0,0,25,0,0
493,33,0,178107,0,13,0,0,0,0,0,0,0,20,0,0
494,41,0,343121,0,9,0,0,0,0,1,0,0,36,0,0
495,20,0,262749,0,10,0,0,0,0,0,0,0,40,0,0
496,23,0,403107,0,3,0,0,0,0,0,0,0,40,0,0
497,26,0,64293,0,10,0,0,0,0,1,0,0,35,0,0
498,72,0,303588,0,9,0,0,0,0,0,0,0,20,0,0
499,23,0,324960,0,9,0,0,0,0,0,0,0,40,0,0
500,62,0,114060,0,9,0,0,0,0,0,0,0,40,0,0
501,52,0,48925,0,10,0,0,0,0,0,0,0,40,0,0
502,58,0,180980,0,10,0,0,0,0,1,0,0,42,0,0
503,25,0,181054,0,13,0,0,0,0,1,0,0,40,0,0
504,24,0,388093,0,13,0,0,0,0,0,0,0,40,0,0
505,19,0,249609,0,10,0,0,0,0,0,0,0,8,0,0
506,43,0,112131,0,10,0,0,0,0,0,0,0,40,0,0
507,47,0,543162,0,9,0,0,0,0,1,0,0,40,0,0
508,39,0,91996,0,9,0,0,0,0,1,0,0,40,0,0
509,49,0,141944,0,11,0,0,0,0,0,0,1380,42,0,0
510,53,0,251804,0,3,0,0,0,0,1,0,0,30,0,0
511,32,0,37070,0,11,0,0,0,0,0,0,0,45,0,0
512,34,0,337587,0,10,0,0,0,0,0,0,0,50,0,1
513,28,0,189346,0,9,0,0,0,0,0,0,0,45,0,0
514,57,0,222216,0,11,0,0,0,0,1,0,0,38,0,0
515,25,0,267044,0,10,0,0,0,0,1,0,0,20,0,0
516,20,0,214635,0,10,0,0,0,0,0,0,0,24,0,0
517,21,0,204226,0,10,0,0,0,0,1,0,0,35,0,0
518,34,0,108116,0,13,0,0,0,0,0,0,0,50,0,1
519,38,0,99146,0,13,0,0,0,0,0,15024,0,80,0,1
520,50,0,196232,0,9,0,0,0,0,0,7688,0,50,0,1
521,24,0,248344,0,10,0,0,0,0,0,0,0,50,0,0
522,37,0,186035,0,10,0,0,0,0,0,0,0,45,0,1
523,44,0,177905,0,10,0,0,0,0,0,0,0,58,0,1
524,28,0,85812,0,10,0,0,0,0,1,0,0,40,0,0
525,42,0,221172,0,13,0,0,0,0,0,0,0,40,0,1
526,74,0,99183,0,10,0,0,0,0,1,0,0,9,0,0
527,38,0,190387,0,9,0,0,0,0,0,0,0,50,0,0
528,44,0,202692,0,14,0,0,0,0,0,0,0,40,0,0
529,44,0,109339,0,7,0,0,0,0,1,0,0,46,0,0
530,26,0,108658,0,9,0,0,0,0,0,0,0,40,0,0
531,36,0,197202,0,9,0,0,0,0,0,0,0,40,0,0
532,41,0,101739,0,12,0,0,0,0,1,0,0,50,0,1
533,67,0,231559,0,15,0,0,0,0,0,20051,0,48,0,1
534,39,0,207853,0,8,0,0,0,0,0,0,0,50,0,0
535,57,0,190942,0,2,0,0,0,0,1,0,0,30,0,0
536,29,0,102345,0,11,0,0,0,0,0,0,0,40,0,0
537,31,0,41493,0,13,0,0,0,0,1,0,0,45,0,0
538,34,0,190027,0,9,0,0,0,0,1,0,0,40,0,0
539,44,0,210525,0,10,0,0,0,0,0,0,0,40,0,0
540,29,0,133937,0,16,0,0,0,0,0,0,0,40,0,0
541,30,0,237903,0,10,0,0,0,0,1,0,0,40,0,0
542,27,0,163862,0,9,0,0,0,0,0,0,0,40,0,0
543,27,0,201872,0,10,0,0,0,0,0,0,0,50,0,0
544,32,0,84179,0,9,0,0,0,0,1,0,0,45,0,0
545,58,0,51662,0,6,0,0,0,0,1,0,0,8,0,0
546,35,0,233327,0,10,0,0,0,0,0,0,0,40,0,0
547,21,0,259510,0,9,0,0,0,0,0,0,0,36,0,0
548,28,0,184831,0,10,0,0,0,0,0,0,0,40,0,0
549,46,0,245724,0,10,0,0,0,0,0,0,0,50,0,0
550,36,0,27053,0,9,0,0,0,0,1,0,0,40,0,0
551,72,0,205343,0,7,0,0,0,0,1,0,0,40,0,0
552,35,0,229328,0,9,0,0,0,0,1,0,0,40,0,0
553,33,0,319560,0,11,0,0,0,0,1,0,0,40,0,1
554,69,0,136218,0,7,0,0,0,0,1,0,0,40,0,0
555,35,0,54576,0,9,0,0,0,0,0,0,0,40,0,0
556,31,0,323069,0,9,0,0,0,0,1,0,0,20,0,0
557,34,0,148291,0,9,0,0,0,0,1,0,0,32,0,0
558,30,0,152453,0,7,0,0,0,0,0,0,0,40,0,0
559,28,0,114053,0,13,0,0,0,0,0,0,0,55,0,0
560,54,0,212960,0,13,0,0,0,0,0,0,0,35,0,1
561,47,0,264052,0,10,0,0,0,0,0,0,0,50,0,1
562,24,0,82804,0,9,0,0,0,0,1,0,0,40,0,0
563,52,0,334273,0,13,0,0,0,0,0,0,0,60,0,1
564,20,0,27337,0,9,0,0,0,0,0,0,0,48,0,0
565,43,0,188436,0,14,0,0,0,0,0,5013,0,45,0,0
566,45,0,433665,0,4,0,0,0,0,1,0,0,40,0,0
567,29,0,110663,0,9,0,0,0,0,0,0,0,35,0,0
568,47,0,87490,0,14,0,0,0,0,0,0,0,42,0,0
569,24,0,354351,0,9,0,0,0,0,0,0,0,40,0,0
570,51,0,95469,0,9,0,0,0,0,0,0,0,40,0,0
571,17,0,242718,0,7,0,0,0,0,0,0,0,12,0,0
572,37,0,22463,0,11,0,0,0,0,0,0,1977,40,0,1
573,27,0,158156,0,16,0,0,0,0,1,0,0,70,0,0
574,29,0,350162,0,13,0,0,0,0,0,0,0,40,0,1
575,18,0,165532,0,8,0,0,0,0,0,0,0,25,0,0
576,36,0,28738,0,12,0,0,0,0,1,0,0,35,0,0
577,58,0,283635,0,13,0,0,0,0,1,0,0,40,0,0
578,26,0,86646,0,10,0,0,0,0,0,0,0,45,0,0
579,65,0,195733,0,10,0,0,0,0,0,0,0,30,0,1
580,57,0,69884,0,9,0,0,0,0,0,0,0,40,0,1
581,59,0,199713,0,9,0,0,0,0,0,0,0,40,0,0
582,27,0,181659,0,9,0,0,0,0,0,0,0,40,0,0
583,31,0,340939,0,13,0,0,0,0,0,0,0,40,0,0
584,21,0,197747,0,10,0,0,0,0,1,0,0,24,0,0
585,29,0,34292,0,10,0,0,0,0,0,0,0,60,0,0
586,18,0,156764,0,7,0,0,0,0,0,0,0,40,0,0
587,52,0,25826,0,6,0,0,0,0,0,0,1887,47,0,1
588,57,0,103948,0,13,0,0,0,0,0,0,0,80,0,0
589,42,0,137390,0,9,0,0,0,0,0,0,0,40,0,0
590,55,0,105138,0,9,0,0,0,0,1,0,0,40,0,0
591,60,0,39352,0,4,0,0,0,0,0,0,0,48,0,1
592,31,0,168387,0,13,0,0,0,0,0,7688,0,40,0,1
593,23,0,117789,0,13,0,0,0,0,1,0,0,40,0,0
594,27,0,267147,0,9,0,0,0,0,0,0,0,40,0,0
595,23,0,99399,0,10,0,0,0,0,1,0,0,25,0,0
596,42,0,214242,0,15,0,0,0,0,0,0,1902,50,0,1
597,25,0,200408,0,10,0,0,0,0,0,2174,0,40,0,0
598,49,0,136455,0,13,0,0,0,0,1,0,0,45,0,0
599,32,0,239824,0,13,0,0,0,0,0,0,0,40,0,0
600,19,0,217039,0,10,0,0,0,0,0,0,0,28,0,0
601,60,0,51290,0,4,0,0,0,0,1,0,0,40,0,0
602,42,0,175674,0,5,0,0,0,0,0,0,0,40,0,0
603,35,0,194404,0,12,0,0,0,0,0,0,0,40,0,0
604,48,0,45612,0,9,0,0,0,0,1,0,0,37,0,0
605,51,0,410114,0,14,0,0,0,0,0,0,0,40,0,1
606,29,0,182521,0,9,0,0,0,0,0,0,0,40,0,0
607,36,0,339772,0,9,0,0,0,0,0,0,0,40,0,0
608,17,0,169658,0,6,0,0,0,0,1,0,0,21,0,0
609,52,0,200853,0,14,0,0,0,0,1,6849,0,60,0,0
610,24,0,247564,0,9,0,0,0,0,0,0,0,40,0,0
611,24,0,249909,0,9,0,0,0,0,0,0,0,50,0,0
612,26,0,208122,0,13,0,0,0,0,0,1055,0,40,0,0
613,27,0,109881,0,13,0,0,0,0,1,0,0,20,0,0
614,39,0,207824,0,9,0,0,0,0,0,0,0,60,0,0
615,30,0,369027,0,9,0,0,0,0,0,0,0,45,0,0
616,50,0,114117,0,9,0,0,0,0,0,0,0,32,0,0
617,52,0,51048,0,13,0,0,0,0,0,0,0,55,0,0
618,46,0,102388,0,15,0,0,0,0,0,15024,0,45,0,1
619,23,0,190483,0,13,0,0,0,0,1,0,0,20,0,0
620,45,0,462440,0,7,0,0,0,0,1,0,0,20,0,0
621,65,0,109351,0,5,0,0,0,0,1,0,0,24,0,0
622,29,0,34383,0,11,0,0,0,0,0,0,0,55,0,0
623,47,0,241832,0,5,0,0,0,0,0,0,0,40,0,0
624,30,0,124187,0,9,0,0,0,0,0,0,0,60,0,0
625,34,0,153614,0,9,0,0,0,0,0,0,0,45,0,1
626,38,0,267556,0,9,0,0,0,0,0,0,0,64,0,0
627,33,0,205469,0,10,0,0,0,0,0,0,0,40,0,1
628,49,0,268090,0,13,0,0,0,0,0,0,0,26,0,1
629,47,0,165039,0,10,0,0,0,0,1,0,0,40,0,0
630,49,0,120451,0,6,0,0,0,0,1,0,0,40,0,0
631,43,0,154374,0,10,0,0,0,0,0,15024,0,60,0,1
632,30,0,103649,0,13,0,0,0,0,1,0,0,40,0,1
633,58,0,35723,0,9,0,0,0,0,0,0,0,60,0,0
634,19,0,262601,0,9,0,0,0,0,1,0,0,14,0,0
635,21,0,226181,0,13,0,0,0,0,0,0,0,40,0,0
636,33,0,175697,0,13,0,0,0,0,0,15024,0,60,0,1
637,47,0,248145,0,3,0,0,0,0,0,0,0,50,0,0
638,52,0,289436,0,16,0,0,0,0,0,0,0,60,0,1
639,26,0,75654,0,9,0,0,0,0,0,0,0,55,0,0
640,60,0,199378,0,9,0,0,0,0,0,0,0,40,0,0
641,21,0,160968,0,10,0,0,0,0,0,0,0,40,0,0
642,36,0,188563,0,10,0,0,0,0,0,5178,0,50,0,1
643,31,0,55849,0,10,0,0,0,0,0,0,0,45,0,0
644,50,0,195322,0,16,0,0,0,0,0,0,0,40,0,1
645,31,0,402089,0,9,0,0,0,0,1,0,0,40,0,0
646,71,0,78277,0,9,0,0,0,0,0,0,0,15,0,0
647,58,0,158611,0,9,0,0,0,0,0,0,0,50,0,0
648,30,0,169496,0,13,0,0,0,0,0,0,0,40,0,1
649,20,0,130959,0,10,0,0,0,0,0,0,0,20,0,0
650,24,0,556660,0,9,0,0,0,0,0,4101,0,50,0,0
651,35,0,292472,0,16,0,0,0,0,0,0,0,40,0,1
652,38,0,143774,0,10,0,0,0,0,1,0,0,45,0,0
653,27,0,288341,0,9,0,0,0,0,1,0,0,32,0,0
654,29,0,71592,0,10,0,0,0,0,1,0,0,40,0,0
655,70,0,167358,0,5,0,0,0,0,1,1111,0,15,0,0
656,34,0,106742,0,9,0,0,0,0,0,0,0,45,0,0
657,44,0,219288,0,4,0,0,0,0,0,0,0,35,0,0
658,43,0,174524,0,9,0,0,0,0,0,0,0,40,0,1
659,44,0,335183,0,8,0,0,0,0,0,0,0,40,0,1
660,35,0,261293,0,14,0,0,0,0,0,0,0,60,0,0
661,27,0,111900,0,10,0,0,0,0,0,0,0,40,0,0
662,43,0,194360,0,14,0,0,0,0,0,0,0,38,0,0
663,20,0,81145,0,10,0,0,0,0,1,0,0,25,0,0
664,42,0,341204,0,12,0,0,0,0,1,8614,0,40,0,1
665,27,0,249362,0,10,0,0,0,0,0,3411,0,40,0,0
666,42,0,247019,0,9,0,0,0,0,0,0,0,40,0,1
667,20,0,114746,0,7,0,0,0,0,1,0,1762,40,0,0
668,24,0,172146,0,5,0,0,0,0,0,0,1721,40,0,0
669,48,0,110457,0,10,0,0,0,0,0,0,0,40,0,0
670,17,0,80077,0,7,0,0,0,0,1,0,0,20,0,0
671,17,0,368700,0,7,0,0,0,0,0,0,0,10,0,0
672,33,0,182556,0,13,0,0,0,0,0,0,0,40,0,1
673,50,0,219420,0,9,0,0,0,0,0,0,0,50,0,1
674,22,0,240817,0,9,0,0,0,0,1,2597,0,40,0,0
675,17,0,102726,0,8,0,0,0,0,0,0,0,16,0,0
676,32,0,226267,0,10,0,0,0,0,0,0,0,40,0,0
677,31,0,125457,0,9,0,0,0,0,0,0,0,45,0,0
678,58,0,204021,0,9,0,0,0,0,0,0,0,50,0,0
679,29,0,92262,0,9,0,0,0,0,0,0,0,48,0,0
680,37,0,161141,0,11,0,0,0,0,0,0,0,40,0,1
681,34,0,190290,0,9,0,0,0,0,0,0,0,40,0,1
682,23,0,430828,0,10,0,0,0,0,0,0,0,40,0,0
683,18,0,59342,0,7,0,0,0,0,1,0,0,5,0,0
684,34,0,136721,0,9,0,0,0,0,1,0,0,40,0,0
685,66,0,149422,0,4,0,0,0,0,0,0,0,4,0,0
686,45,0,86644,0,13,0,0,0,0,1,0,0,55,0,0
687,41,0,195124,0,14,0,0,0,0,0,0,0,35,0,0
688,26,0,167350,0,9,0,0,0,0,0,0,0,30,0,0
689,54,0,113000,0,10,0,0,0,0,0,0,0,40,0,0
690,24,0,140027,0,10,0,0,0,0,1,0,0,45,0,0
691,42,0,262425,0,10,0,0,0,0,0,0,0,50,0,0
692,20,0,316702,0,10,0,0,0,0,0,0,0,20,0,0
693,23,0,335453,0,13,0,0,0,0,1,0,0,20,0,0
694,25,0,202480,0,12,0,0,0,0,0,0,0,45,0,0
695,35,0,203628,0,14,0,0,0,0,0,0,0,60,0,1
696,31,0,118710,0,14,0,0,0,0,0,0,1902,40,0,1
697,30,0,189620,0,13,0,0,0,0,1,0,0,40,0,0
698,19,0,475028,0,9,0,0,0,0,1,0,0,20,0,0
699,36,0,110866,0,13,0,0,0,0,0,0,0,50,0,0
700,31,0,243605,0,13,0,0,0,0,1,0,1380,40,0,0
701,21,0,163870,0,10,0,0,0,0,0,0,0,30,0,0
702,31,0,80145,0,10,0,0,0,0,0,0,0,40,0,0
703,46,0,295566,0,16,0,0,0,0,1,25236,0,65,0,1
704,44,0,63042,0,13,0,0,0,0,1,0,0,50,0,1
705,40,0,229148,0,8,0,0,0,0,0,0,0,40,0,0
706,45,0,242552,0,10,0,0,0,0,0,0,0,40,0,0
707,60,0,177665,0,9,0,0,0,0,0,0,0,35,0,0
708,18,0,208103,0,7,0,0,0,0,0,0,0,25,0,0
709,28,0,296450,0,13,0,0,0,0,0,0,0,40,0,0
710,36,0,70282,0,10,0,0,0,0,1,0,0,40,0,0
711,36,0,271767,0,13,0,0,0,0,0,0,0,40,0,0
712,40,0,144995,0,11,0,0,0,0,0,4386,0,40,0,0
713,36,0,382635,0,13,0,0,0,0,1,0,0,35,0,0
714,31,0,295697,0,9,0,0,0,0,1,0,0,40,0,0
715,33,0,194141,0,9,0,0,0,0,0,0,0,40,0,0
716,19,0,378418,0,9,0,0,0,0,1,0,0,40,0,0
717,22,0,214399,0,10,0,0,0,0,1,0,0,15,0,0
718,34,0,217460,0,13,0,0,0,0,0,0,0,45,0,1
719,33,0,182556,0,9,0,0,0,0,0,0,0,40,0,0
720,41,0,125831,0,9,0,0,0,0,0,0,2051,60,0,0
721,29,0,271328,0,13,0,0,0,0,0,4650,0,40,0,0
722,50,0,50459,0,9,0,0,0,0,0,0,0,42,0,1
723,42,0,162140,0,13,0,0,0,0,0,7298,0,45,0,1
724,43,0,177937,0,13,0,0,0,0,0,0,0,40,0,1
725,44,0,111502,0,9,0,0,0,0,1,0,0,40,0,0
726,20,0,299047,0,10,0,0,0,0,1,0,0,20,0,0
727,31,0,223212,0,9,0,0,0,0,0,0,0,40,0,0
728,65,0,118474,0,7,0,0,0,0,0,9386,0,59,0,1
729,23,0,352139,0,10,0,0,0,0,1,0,0,24,0,0
730,55,0,173093,0,10,0,0,0,0,1,0,0,40,0,0
731,26,0,181655,0,11,0,0,0,0,0,0,2377,45,0,0
732,25,0,332702,0,11,0,0,0,0,1,0,0,15,0,0
733,45,0,51164,0,10,0,0,0,0,1,0,0,40,0,0
734,35,0,234901,0,10,0,0,0,0,0,2407,0,40,0,0
735,36,0,131414,0,10,0,0,0,0,1,0,0,36,0,0
736,43,0,260960,0,13,0,0,0,0,0,0,0,50,0,0
737,56,0,156052,0,9,0,0,0,0,1,594,0,20,0,0
738,42,0,279914,0,13,0,0,0,0,0,0,0,40,0,1
739,19,0,192453,0,10,0,0,0,0,1,0,0,25,0,0
740,55,0,200939,0,9,0,0,0,0,0,0,0,72,0,0
741,42,0,151408,0,14,0,0,0,0,1,14084,0,50,0,1
742,26,0,112847,0,11,0,0,0,0,0,0,0,40,0,0
743,17,0,316929,0,8,0,0,0,0,0,0,0,20,0,0
744,42,0,126319,0,13,0,0,0,0,1,0,0,40,0,1
745,55,0,197422,0,9,0,0,0,0,0,7688,0,40,0,1
746,32,0,267736,0,10,0,0,0,0,1,0,0,40,0,0
747,29,0,267034,0,7,0,0,0,0,0,0,0,40,0,0
748,46,0,193047,0,13,0,0,0,0,0,0,0,37,0,0
749,29,0,356089,0,13,0,0,0,0,0,7688,0,40,0,1
750,22,0,223515,0,13,0,0,0,0,0,0,0,20,0,0
751,58,0,87510,0,6,0,0,0,0,0,0,0,40,0,0
752,23,0,145111,0,9,0,0,0,0,0,0,0,50,0,0
753,39,0,48093,0,9,0,0,0,0,0,0,0,40,0,0
754,27,0,31757,0,11,0,0,0,0,0,0,0,38,0,0
755,54,0,285854,0,9,0,0,0,0,0,0,0,40,0,1
756,33,0,120064,0,13,0,0,0,0,1,0,0,45,0,0
757,46,0,167381,0,9,0,0,0,0,1,0,0,40,0,1
758,37,0,103408,0,9,0,0,0,0,0,0,0,40,0,0
759,36,0,101460,0,9,0,0,0,0,1,0,0,18,0,0
760,59,0,420537,0,9,0,0,0,0,1,0,0,38,0,1
761,34,0,119411,0,9,0,0,0,0,0,0,0,40,0,0
762,53,0,128272,0,16,0,0,0,0,0,0,0,70,0,1
763,51,0,386773,0,13,0,0,0,0,0,0,0,55,0,1
764,32,0,283268,0,6,0,0,0,0,1,0,0,42,0,0
765,31,0,301526,0,10,0,0,0,0,0,0,0,40,0,0
766,22,0,151790,0,10,0,0,0,0,1,0,0,30,0,0
767,47,0,106252,0,13,0,0,0,0,1,0,0,50,0,0
768,32,0,188557,0,9,0,0,0,0,0,0,0,40,0,0
769,26,0,171114,0,10,0,0,0,0,1,0,0,38,0,0
770,37,0,327323,0,3,0,0,0,0,0,0,0,32,0,0
771,31,0,244147,0,9,0,0,0,0,0,0,0,55,0,0
772,37,0,280282,0,11,0,0,0,0,1,0,0,24,0,1
773,55,0,116442,0,9,0,0,0,0,0,0,0,38,0,0
774,23,0,282579,0,11,0,0,0,0,0,0,0,56,0,0
775,36,0,51838,0,10,0,0,0,0,1,0,0,40,0,0
776,34,0,73585,0,14,0,0,0,0,0,0,0,40,0,0
777,43,0,226902,0,13,0,0,0,0,0,0,0,50,0,1
778,54,0,279129,0,10,0,0,0,0,0,0,0,40,0,0
779,43,0,146908,0,10,0,0,0,0,0,0,0,40,0,0
780,28,0,196690,0,11,0,0,0,0,1,0,1669,42,0,0
781,40,0,130760,0,11,0,0,0,0,0,0,0,50,0,1
782,41,0,49572,0,10,0,0,0,0,0,0,0,60,0,0
783,40,0,237601,0,13,0,0,0,0,1,0,0,55,0,1
784,42,0,169628,0,10,0,0,0,0,1,0,0,38,0,0
785,61,0,36671,0,9,0,0,0,0,0,0,2352,50,0,0
786,18,0,231193,0,8,0,0,0,0,0,0,0,30,0,0
787,59,0,192130,0,9,0,0,0,0,0,0,0,16,0,0
788,21,0,149704,0,9,0,0,0,0,1,1055,0,40,0,0
789,48,0,102102,0,11,0,0,0,0,0,0,0,50,0,1
790,41,0,32185,0,13,0,0,0,0,0,0,0,40,0,0
791,18,0,196061,0,10,0,0,0,0,0,0,0,33,0,0
792,23,0,211046,0,9,0,0,0,0,1,2463,0,40,0,0
793,60,0,31577,0,9,0,0,0,0,0,0,0,60,0,1
794,22,0,162343,0,10,0,0,0,0,0,0,0,20,0,0
795,61,0,128831,0,9,0,0,0,0,0,0,0,40,0,0
796,25,0,316688,0,9,0,0,0,0,0,0,0,40,0,0
797,46,0,90758,0,14,0,0,0,0,0,0,0,35,0,1
798,43,0,274363,0,13,0,0,0,0,0,0,1902,40,0,1
799,43,0,154538,0,12,0,0,0,0,0,0,0,40,0,0
800,24,0,106085,0,9,0,0,0,0,0,0,1721,30,0,0
801,68,0,315859,0,7,0,0,0,0,0,0,0,20,0,0
802,31,0,51471,0,9,0,0,0,0,1,0,0,38,0,0
803,17,0,193830,0,7,0,0,0,0,1,0,0,20,0,0
804,32,0,231043,0,9,0,0,0,0,0,5178,0,48,0,1
805,50,0,23780,0,14,0,0,0,0,0,0,0,40,0,0
806,33,0,169879,0,13,0,0,0,0,0,3103,0,47,0,1
807,64,0,270333,0,13,0,0,0,0,0,0,0,40,0,1
808,20,0,138768,0,9,0,0,0,0,0,0,0,30,0,0
809,30,0,191571,0,9,0,0,0,0,1,0,0,36,0,0
810,22,0,219941,0,10,0,0,0,0,0,0,0,40,0,0
811,43,0,94113,0,10,0,0,0,0,0,0,0,45,0,0
812,22,0,137510,0,10,0,0,0,0,0,0,0,40,0,0
813,17,0,32607,0,6,0,0,0,0,0,0,0,20,0,0
814,47,0,93208,0,9,0,0,0,0,1,0,0,75,0,0
815,41,0,254440,0,11,0,0,0,0,1,0,0,60,0,0
816,56,0,186556,0,10,0,0,0,0,0,0,0,50,0,1
817,64,0,169871,0,9,0,0,0,0,0,0,0,45,0,0
818,47,0,191277,0,9,0,0,0,0,0,0,0,50,0,1
819,48,0,167159,0,11,0,0,0,0,0,0,0,40,0,0
820,31,0,171871,0,14,0,0,0,0,1,0,0,46,0,0
821,29,0,154411,0,11,0,0,0,0,0,0,0,40,0,0
822,30,0,129227,0,9,0,0,0,0,1,0,0,40,0,0
823,32,0,110331,0,9,0,0,0,0,0,0,1672,60,0,0
824,57,0,34269,0,9,0,0,0,0,0,0,653,42,0,1
825,62,0,174355,0,9,0,0,0,0,1,0,0,40,0,0
826,39,0,680390,0,9,0,0,0,0,1,0,0,24,0,0
827,43,0,233130,0,10,0,0,0,0,0,0,0,25,0,0
828,24,0,165474,0,13,0,0,0,0,0,0,0,40,0,0
829,42,0,257780,0,7,0,0,0,0,0,0,0,15,0,0
830,53,0,194259,0,10,0,0,0,0,1,4386,0,40,0,1
831,26,0,280093,0,10,0,0,0,0,0,0,0,40,0,0
832,73,0,177387,0,9,0,0,0,0,0,0,0,40,0,0
833,72,0,28929,0,7,0,0,0,0,1,0,0,24,0,0
834,55,0,105304,0,9,0,0,0,0,0,0,0,40,0,0
835,25,0,499233,0,9,0,0,0,0,0,0,0,40,0,0
836,41,0,180572,0,13,0,0,0,0,1,0,0,50,0,1
837,24,0,321435,0,13,0,0,0,0,0,0,0,50,0,0
